FIRMA;DIL;Login;WaitTime;WaitCount;CustomMaxAnswered;MEDIATION_DURATION;SAAT
1;1;103;365;84;525;453;12
1;1;103;306;82;525;458;12
3;1;39;391;32;433;351;12
1;1;84;323;59;389;355;11
3;1;38;337;32;433;352;12
1;1;87;498;74;525;381;11
1;2;32;0;0;12;0;12
2;1;40;250;31;402;309;11
4;2;12;0;0;89;0;12
2;1;41;303;35;392;478;12
3;2;11;0;0;3;0;12
1;1;86;455;72;460;392;11
1;1;87;501;69;521;328;11
4;1;32;488;24;621;380;12
1;1;96;392;74;525;382;12
4;2;12;0;0;89;0;12
2;1;41;307;36;392;476;12
3;1;38;337;32;433;330;12
3;2;9;0;0;2;0;12
1;1;86;485;71;506;375;11
2;2;28;0;0;19;1;12
1;2;28;0;0;10;0;11
1;1;87;329;66;436;475;11
1;1;101;357;83;525;400;12
2;1;40;298;32;402;328;11
1;1;100;381;89;525;439;12
1;1;100;358;85;525;428;12
1;1;95;375;64;440;345;11
2;1;40;276;36;392;512;11
4;1;31;504;24;541;487;11
4;1;32;457;28;602;502;11
3;2;11;0;0;2;0;11
3;1;38;391;30;406;375;11
2;1;41;297;34;392;448;12
4;1;32;446;28;602;513;11
1;1;100;357;80;525;403;12
1;1;99;366;74;525;383;12
3;1;38;402;32;406;393;11
1;1;87;495;78;466;378;11
3;1;38;396;31;433;363;11
4;1;32;403;25;429;461;11
4;1;32;270;26;385;583;11
1;1;100;362;81;525;404;12
1;1;86;488;78;525;421;11
2;1;40;270;35;392;469;11
4;1;32;215;23;385;528;11
3;1;38;289;31;347;423;11
3;1;38;395;31;406;378;11
1;1;86;490;79;525;426;11
1;1;100;333;85;525;428;12
2;1;40;255;33;392;404;11
1;1;86;490;79;525;416;11
3;2;11;0;0;2;1;12
2;2;28;0;0;21;0;12
1;1;100;362;81;525;400;12
2;1;41;337;32;402;339;11
1;1;85;289;55;406;323;11
1;1;87;475;73;506;388;11
1;1;87;494;77;466;370;11
1;1;85;333;63;389;378;11
4;1;32;378;26;431;619;11
4;2;12;0;0;151;0;11
4;2;12;0;0;89;0;12
3;1;38;403;31;402;395;11
3;1;38;343;32;433;323;12
3;1;38;400;32;433;372;11
2;1;40;258;32;402;343;11
2;1;40;368;34;402;261;11
2;1;40;256;33;392;408;11
3;1;38;313;32;347;402;11
1;1;87;518;72;521;376;11
1;1;87;513;72;520;322;11
1;1;88;480;76;525;398;11
4;2;12;0;0;151;5;11
2;2;28;0;0;19;1;12
1;1;99;304;67;440;356;11
2;1;40;356;33;402;259;11
4;1;32;235;24;385;518;11
2;1;41;338;32;402;386;11
1;1;87;496;80;525;432;11
2;2;28;0;0;19;1;12
1;1;87;516;72;521;369;11
1;2;28;0;0;10;1;11
3;1;38;385;31;402;395;11
1;2;16;0;0;48;0;11
2;1;40;348;34;402;299;11
1;1;99;311;67;440;360;11
1;2;18;0;0;21;1;10
1;1;87;326;66;436;506;11
4;2;12;0;0;89;9;12
1;1;99;283;67;440;382;11
1;1;86;416;74;436;440;11
1;2;16;0;0;12;1;12
4;2;12;0;0;89;0;12
2;1;40;348;34;402;302;11
1;1;87;463;79;525;425;11
1;1;87;512;70;521;354;11
1;1;87;477;75;506;372;11
1;1;87;515;74;521;388;11
4;1;32;211;21;385;421;11
1;1;86;341;60;377;498;11
3;1;38;415;35;409;390;11
1;1;86;354;66;436;459;11
1;2;26;0;0;4;1;11
1;1;86;488;72;506;371;11
4;2;11;0;0;3;1;11
1;1;87;467;71;506;374;11
2;2;28;0;0;19;0;12
3;1;38;394;30;406;376;11
3;1;37;381;30;402;346;11
4;1;32;417;26;429;475;11
2;2;26;0;0;153;0;11
1;1;87;497;69;510;333;11
3;2;9;0;0;2;0;12
3;1;38;407;34;409;406;11
1;1;86;490;68;510;335;11
1;1;85;375;65;377;497;11
4;2;12;0;0;89;62;12
1;1;87;492;75;525;387;11
1;1;84;327;59;389;387;11
1;2;31;0;0;12;1;12
2;1;41;331;32;402;341;11
1;2;31;0;0;12;0;12
1;1;85;313;60;389;362;11
3;1;37;293;28;347;391;11
1;2;29;0;0;10;1;12
4;1;32;401;24;429;456;11
3;2;11;0;0;2;0;12
1;2;28;0;0;10;0;11
4;1;32;417;26;431;581;11
4;1;32;420;26;429;557;11
3;1;37;379;32;402;394;11
2;2;26;0;0;153;0;11
1;1;87;492;75;506;372;11
3;1;37;294;25;328;331;11
4;2;12;0;0;3;1;11
4;1;32;331;18;385;225;11
1;1;94;385;58;406;277;11
4;1;32;244;21;385;310;11
3;1;38;396;31;406;404;11
4;2;12;0;0;89;2;11
3;1;37;302;27;328;323;11
3;2;11;0;0;2;1;12
4;1;32;225;23;385;530;11
1;1;87;337;66;436;501;11
4;2;12;0;0;89;41;11
1;1;87;506;69;510;318;11
1;1;87;482;74;506;364;11
4;1;32;412;26;431;568;11
4;1;32;397;23;408;470;11
3;1;38;273;29;347;400;11
3;1;38;308;31;347;413;11
2;1;41;309;32;402;311;11
1;1;86;503;70;521;331;11
1;1;95;331;60;406;290;11
2;1;40;292;30;402;329;11
4;1;32;401;24;408;488;11
1;1;87;490;73;506;371;11
1;1;85;343;62;377;499;11
1;1;87;340;67;436;492;11
1;1;86;424;76;436;434;11
3;1;37;320;27;329;287;11
1;1;98;318;58;378;366;11
4;1;32;252;24;385;600;11
1;2;16;0;0;10;0;12
3;1;38;319;28;347;394;11
3;1;37;274;27;347;397;11
3;2;10;0;0;67;15;11
1;2;26;0;0;3;0;11
4;2;12;0;0;84;1;11
1;1;86;473;72;506;385;11
3;1;38;280;28;347;407;11
2;2;28;0;0;153;1;12
2;1;40;340;33;402;274;11
1;1;94;381;61;406;270;11
3;1;38;317;33;347;420;11
4;1;32;269;19;338;324;11
1;1;99;302;66;440;351;11
1;1;84;319;63;377;475;11
3;2;9;0;0;2;1;11
1;1;85;395;66;346;518;11
1;1;98;315;68;378;400;11
1;1;94;296;56;406;328;11
4;1;32;240;22;385;521;11
2;1;40;372;35;402;255;11
1;1;86;462;71;466;383;11
2;2;26;0;0;153;5;11
2;1;40;366;33;402;257;11
1;1;94;366;62;406;270;11
3;1;38;262;30;347;431;11
2;1;40;364;33;402;258;11
2;2;26;0;0;153;1;11
3;1;38;253;29;347;401;11
3;1;37;296;29;347;382;11
1;1;87;472;72;466;378;11
3;1;37;320;29;347;377;11
3;1;36;274;21;318;304;11
3;2;11;0;0;2;0;11
1;1;87;337;67;436;465;11
1;1;86;317;68;346;523;11
2;1;40;378;34;402;255;11
2;1;40;368;34;402;263;11
3;1;37;262;27;328;325;11
3;1;38;279;30;347;425;11
4;2;12;0;0;151;0;11
1;2;16;0;0;4;8;11
4;1;32;268;18;385;231;11
2;1;41;360;33;402;377;11
2;2;26;0;0;133;1;11
3;2;11;0;0;16;0;11
4;2;12;0;0;151;0;11
3;1;36;208;24;347;301;11
3;1;38;269;29;347;398;11
1;1;85;409;68;346;517;11
4;1;32;237;24;385;537;11
4;1;32;266;21;385;307;11
2;2;26;0;0;153;0;11
3;1;37;293;29;347;404;11
2;1;40;380;35;402;261;11
3;1;37;266;23;318;293;11
2;1;40;380;34;402;256;11
1;1;85;320;64;377;479;11
4;2;12;0;0;151;89;11
1;1;86;317;65;377;478;11
2;2;26;0;0;133;151;11
3;1;37;275;28;347;321;11
2;1;41;367;32;402;342;11
3;1;37;280;22;307;288;11
1;2;27;0;0;150;1;11
3;2;11;0;0;16;1;11
2;1;41;378;31;388;381;11
1;1;85;335;62;377;485;11
1;1;85;327;66;377;454;11
1;1;84;349;65;377;508;11
1;1;86;321;66;377;479;11
1;1;87;326;70;436;520;11
1;1;84;347;64;377;504;11
3;1;37;289;24;307;289;11
4;1;32;215;24;385;536;11
1;1;94;305;58;406;323;11
4;1;32;251;22;385;357;11
4;1;32;240;24;385;522;11
4;2;12;0;0;151;0;11
2;2;26;0;0;153;1;11
3;1;37;305;29;347;342;11
1;2;27;0;0;150;0;11
1;1;86;327;66;377;445;11
4;2;12;0;0;151;0;11
1;1;85;341;66;377;458;11
1;1;84;341;65;377;454;11
2;1;41;354;32;402;369;11
4;2;12;0;0;151;1;11
1;1;84;322;63;377;475;11
1;1;85;405;66;346;519;11
3;1;37;324;29;335;283;11
3;1;38;267;28;347;399;11
1;1;84;360;65;377;498;11
1;2;28;0;0;10;0;11
3;1;37;285;30;347;392;11
4;1;32;222;22;385;417;11
1;1;84;319;63;389;360;11
1;1;84;269;54;406;329;11
2;1;41;360;32;370;357;11
3;1;37;305;27;328;277;11
1;1;86;328;67;377;450;11
3;1;35;244;23;318;291;11
3;1;37;320;28;335;288;11
1;2;28;0;0;10;1;11
2;1;40;344;29;353;325;11
1;1;83;300;54;406;329;11
3;1;37;275;28;347;383;11
1;1;85;325;64;377;442;11
4;1;32;241;21;385;350;11
3;1;37;277;24;307;285;11
3;1;37;271;27;347;304;11
1;1;94;321;62;406;313;11
2;1;36;284;22;438;298;11
3;2;11;0;0;16;0;11
1;2;28;0;0;10;0;11
3;1;37;284;29;347;400;11
4;1;32;255;23;385;407;11
4;1;32;324;19;385;243;11
1;1;95;353;61;406;281;11
1;1;83;325;59;389;374;11
1;2;28;0;0;48;0;11
4;1;32;219;25;385;419;11
3;1;37;325;28;328;296;11
4;1;32;342;21;385;231;11
1;1;94;364;64;406;267;11
3;2;10;0;0;16;0;11
4;1;32;224;23;385;419;11
1;1;84;271;54;406;314;11
3;1;37;287;29;347;393;11
1;2;28;0;0;150;1;11
1;1;86;319;65;377;479;11
3;1;36;249;24;318;280;11
4;2;12;0;0;84;149;11
4;1;32;330;20;345;306;11
2;1;40;312;27;353;310;11
4;1;32;212;22;385;430;11
2;1;41;365;32;370;386;11
1;1;94;291;54;406;324;11
2;2;26;0;0;153;1;11
4;2;12;0;0;3;0;11
1;1;83;317;58;389;338;11
3;1;37;267;26;347;278;11
2;1;40;342;28;353;322;11
4;2;12;0;0;151;29;11
1;1;93;312;59;406;342;11
1;1;85;264;53;406;333;11
3;2;10;0;0;108;65;11
3;1;36;178;23;318;305;11
2;1;39;283;23;419;320;11
1;1;83;305;57;406;325;11
1;1;94;277;56;406;343;11
1;1;85;312;57;389;354;11
1;1;95;285;56;406;334;11
4;2;12;0;0;3;0;11
3;2;10;0;0;108;0;11
1;1;95;343;63;440;353;11
2;1;40;349;31;369;371;11
2;2;26;0;0;133;1;11
3;2;10;0;0;67;0;11
4;2;12;0;0;84;26;11
1;1;85;311;59;389;355;11
1;1;84;289;55;406;322;11
1;1;84;263;55;406;328;11
1;1;98;331;64;378;367;11
3;2;10;0;0;67;0;11
2;2;26;0;0;133;0;11
2;2;26;0;0;7;1;11
1;1;95;285;53;406;325;11
1;1;85;284;55;406;317;11
4;1;32;285;21;345;376;11
4;1;32;271;19;385;248;11
4;1;32;256;19;338;357;11
4;1;32;261;20;345;383;11
3;2;10;0;0;67;1;11
3;1;37;281;27;347;255;11
1;2;27;0;0;150;0;11
1;2;26;0;0;5;1;11
2;1;40;302;25;346;381;11
4;2;12;0;0;3;2;11
1;1;94;303;56;406;320;11
4;1;32;320;21;345;345;11
3;1;37;266;24;307;285;11
1;1;93;326;64;406;292;11
3;1;37;214;22;318;256;11
3;2;8;0;0;108;0;11
4;1;32;333;21;385;259;11
1;1;94;320;59;406;316;11
1;2;28;0;0;150;0;11
1;1;94;285;57;406;336;11
1;1;85;265;56;406;336;11
2;2;26;0;0;133;1;11
3;1;35;271;23;318;268;11
3;1;37;225;24;318;276;11
4;2;12;0;0;4;82;11
3;1;37;302;26;328;323;11
4;2;12;0;0;3;0;11
1;1;94;362;64;406;270;11
1;2;27;0;0;150;1;11
1;1;93;320;62;406;285;11
3;1;37;325;25;307;298;11
3;1;37;273;25;318;255;11
2;2;26;0;0;133;1;11
4;1;32;325;20;385;241;11
2;1;40;286;23;419;367;11
1;1;94;282;53;406;322;11
1;1;94;285;55;406;325;11
2;1;40;297;25;346;345;11
3;1;37;271;23;307;289;11
4;1;32;277;20;385;244;11
1;2;26;0;0;3;1;11
2;1;40;245;23;396;369;11
1;2;27;0;0;150;0;11
4;2;12;0;0;3;0;11
2;1;38;283;25;433;247;11
1;1;94;311;57;406;315;11
1;1;96;337;61;431;376;11
1;1;92;279;54;406;318;11
4;1;32;333;18;385;218;11
1;2;27;0;0;150;1;11
1;1;93;322;63;406;294;11
1;1;85;263;53;406;337;11
3;2;10;0;0;108;13;11
3;1;37;278;24;307;306;11
4;1;32;359;19;385;239;11
3;1;37;255;22;318;333;11
1;1;95;302;56;406;343;11
2;1;40;244;22;396;362;11
1;1;95;381;63;408;326;11
3;2;10;0;0;108;40;11
3;2;10;0;0;108;0;11
1;1;93;315;59;406;315;11
3;1;37;270;22;307;298;11
1;2;27;0;0;150;0;11
4;2;12;0;0;3;1;11
1;1;94;336;60;406;299;11
4;1;32;317;20;338;323;11
1;1;93;358;62;406;269;11
3;1;37;276;24;318;238;11
2;1;38;260;23;433;300;11
1;1;94;286;53;406;325;11
3;2;10;0;0;108;0;11
3;2;10;0;0;44;106;11
3;1;37;266;23;307;278;11
4;1;32;372;20;383;234;11
1;1;98;352;66;440;381;11
3;1;36;276;22;318;307;11
1;2;27;0;0;4;0;11
2;1;40;229;23;371;400;11
2;2;26;0;0;133;0;11
1;1;95;289;53;406;322;11
4;1;32;294;20;345;338;11
2;2;26;0;0;41;7;11
1;1;94;312;58;406;315;11
1;1;94;304;57;406;323;11
1;1;99;297;71;440;404;11
1;1;94;286;53;406;324;11
4;1;32;335;18;361;278;11
4;1;32;301;20;345;377;11
1;2;27;0;0;150;1;11
1;1;100;383;65;382;352;11
3;1;35;239;21;318;293;11
3;1;36;249;24;318;283;11
1;1;96;343;60;431;365;11
3;2;9;0;0;33;81;11
4;1;32;345;18;361;270;11
3;1;35;211;22;318;281;11
3;2;10;0;0;108;1;11
3;1;37;266;22;318;328;11
3;1;35;265;23;318;281;11
4;1;32;300;21;345;345;11
2;2;26;0;0;133;1;11
4;1;32;321;18;383;241;11
1;1;93;366;62;406;266;11
3;1;37;218;23;318;276;11
1;1;96;382;62;414;314;11
3;1;37;218;24;318;271;11
3;1;36;292;21;318;272;11
3;1;37;216;23;318;298;11
4;1;32;317;21;338;332;11
2;2;26;0;0;7;1;11
1;1;95;401;64;403;309;11
4;2;12;0;0;3;1;11
3;1;36;249;25;318;326;11
3;2;10;0;0;2;1;11
4;1;32;369;19;361;246;11
1;1;94;357;61;406;292;11
1;1;94;379;64;406;321;11
4;1;32;279;20;345;336;11
3;1;36;261;25;318;280;11
1;1;95;385;64;386;317;11
4;1;32;316;19;338;309;11
3;1;37;224;24;318;273;11
4;2;12;0;0;3;1;11
3;2;10;0;0;3;1;11
1;1;98;330;62;378;371;11
2;1;37;286;25;438;330;11
1;1;95;376;63;405;318;11
1;1;95;346;60;440;338;11
3;1;35;242;22;318;292;11
1;1;94;360;62;406;270;11
1;1;94;331;63;406;297;11
3;2;10;0;0;108;0;11
3;1;35;210;23;318;277;11
1;1;95;358;62;406;294;11
4;1;32;264;20;338;351;11
1;1;95;342;59;431;362;11
4;2;12;0;0;3;0;11
2;2;26;0;0;52;116;11
1;2;14;0;0;4;149;11
4;1;32;250;19;338;359;11
1;1;100;328;65;350;414;11
4;2;12;0;0;3;0;11
2;2;26;0;0;3;1;11
4;1;32;299;19;345;360;11
2;2;26;0;0;3;1;11
2;1;38;258;23;433;299;11
1;1;95;352;61;406;296;11
3;2;10;0;0;108;0;11
2;2;26;0;0;41;50;11
3;1;37;289;23;318;222;11
2;2;26;0;0;7;0;11
4;1;32;262;20;338;308;11
1;1;95;354;62;406;275;11
1;1;95;351;60;406;281;11
4;1;32;330;20;345;331;11
2;2;26;0;0;3;39;11
3;1;37;234;25;318;267;11
2;1;38;292;25;438;292;11
1;1;94;323;61;406;290;11
4;1;32;302;20;338;273;11
3;1;37;247;24;318;264;11
1;1;95;334;59;431;362;11
1;1;95;340;58;440;358;11
3;1;36;200;24;347;296;11
2;1;38;257;25;438;290;11
3;1;35;197;23;318;267;11
1;1;94;351;59;406;277;11
2;2;26;0;0;7;1;11
1;1;95;401;63;403;307;11
4;2;12;0;0;3;0;11
3;1;37;286;23;318;189;11
1;1;99;404;64;408;312;11
3;1;35;163;23;318;302;11
1;1;95;333;63;406;288;11
4;1;32;279;22;404;320;11
1;1;96;342;60;440;332;11
3;1;37;232;24;318;258;11
1;1;99;403;70;440;321;11
3;2;8;0;0;108;35;11
2;1;37;260;24;433;269;11
1;1;96;379;61;408;323;11
3;2;10;0;0;2;1;11
1;1;98;298;67;440;335;11
3;2;10;0;0;108;0;11
1;2;27;0;0;4;1;11
3;1;36;233;25;347;303;11
3;1;37;221;24;318;263;11
1;1;95;376;64;405;328;11
1;2;26;0;0;4;1;11
1;1;96;378;62;408;323;11
1;1;95;355;61;440;327;11
1;1;99;337;66;350;418;11
1;1;97;345;59;440;337;11
4;1;32;261;21;338;331;11
1;2;27;0;0;5;1;11
1;1;99;405;73;440;368;11
4;2;12;0;0;3;1;11
1;2;26;0;0;4;1;11
3;2;10;0;0;3;1;11
1;1;98;354;67;440;386;11
1;1;96;346;61;440;336;11
4;1;32;288;20;404;254;11
1;2;26;0;0;4;1;11
4;2;12;0;0;3;1;11
3;1;37;212;21;318;277;11
3;1;36;235;26;347;317;11
4;1;32;287;22;338;334;11
1;1;99;286;67;440;384;11
4;2;12;0;0;3;0;11
4;1;32;265;18;338;283;11
1;1;98;285;69;440;384;11
1;1;99;313;67;440;351;11
3;2;8;0;0;2;1;11
2;2;26;0;0;7;1;11
1;1;96;359;66;440;362;11
2;1;36;400;23;438;329;11
3;1;35;224;24;347;259;11
4;2;12;0;0;3;0;11
1;1;96;331;59;395;332;11
1;1;95;342;61;440;354;11
3;1;36;247;26;328;297;11
4;1;32;294;22;404;269;11
4;1;32;299;20;338;308;11
1;1;97;311;72;440;342;11
2;1;37;266;25;356;411;11
2;1;36;378;25;438;324;11
4;1;32;314;21;404;267;11
1;1;98;372;68;440;370;11
3;1;37;273;24;318;253;11
1;2;26;0;0;3;0;11
1;1;79;349;66;388;299;10
3;1;36;275;24;318;237;11
1;1;99;281;67;440;383;11
3;1;37;265;25;318;250;11
1;1;100;388;69;440;316;11
4;1;32;263;20;338;261;11
1;1;97;346;60;440;337;11
4;1;32;279;21;338;334;11
1;1;95;350;65;440;360;11
1;1;99;294;71;440;404;11
1;1;99;402;72;440;366;11
3;1;36;199;24;347;280;11
1;1;97;314;74;440;348;11
1;1;99;395;70;440;348;11
1;1;99;291;70;440;401;11
4;1;32;310;23;404;309;11
4;1;32;265;20;338;343;11
1;1;96;336;59;431;376;11
1;1;100;389;71;440;338;11
3;2;10;0;0;7;43;11
3;1;37;205;21;318;217;11
1;1;79;307;67;307;350;10
3;1;36;293;23;310;197;11
1;1;95;353;59;431;344;11
1;1;98;329;65;440;379;11
1;1;99;325;65;350;415;11
1;1;99;294;70;440;398;11
4;1;31;272;17;404;295;11
1;1;99;313;71;440;344;11
4;1;32;258;19;338;313;11
4;1;32;234;19;404;318;11
1;1;95;334;65;395;339;11
1;2;26;0;0;3;0;11
3;1;37;289;23;318;228;11
1;1;79;363;66;388;283;10
1;1;97;337;61;440;340;11
1;1;100;423;70;440;319;11
3;2;10;0;0;3;5;11
1;1;99;314;67;378;401;11
1;1;98;334;65;440;381;11
1;1;99;313;69;378;406;11
3;1;37;199;21;318;201;11
3;1;37;226;22;318;220;11
4;1;32;283;22;404;307;11
4;1;32;272;20;338;256;11
1;1;98;298;68;440;347;11
4;1;27;253;18;338;281;11
4;2;11;0;0;44;1;11
2;2;26;0;0;7;1;11
1;2;27;0;0;4;1;11
1;1;98;295;68;440;372;11
3;2;10;0;0;2;0;11
2;1;36;398;24;438;287;11
4;2;12;0;0;3;0;11
2;2;26;0;0;7;0;11
1;1;98;291;67;440;346;11
3;1;36;304;24;310;237;11
3;1;36;287;22;310;206;11
1;1;100;429;70;440;282;11
3;1;35;275;22;310;225;11
1;1;98;337;65;440;381;11
1;1;98;315;70;440;387;11
2;2;26;0;0;7;1;11
2;2;26;0;0;7;0;11
4;2;12;0;0;3;0;11
1;1;99;433;65;432;296;11
1;1;98;295;68;440;350;11
1;1;99;291;68;440;382;11
3;2;10;0;0;2;0;11
2;1;38;285;23;353;431;11
4;1;32;255;20;338;285;11
4;1;32;262;20;338;272;11
4;1;31;387;21;397;251;11
1;1;99;284;67;440;385;11
4;1;32;296;21;404;293;11
1;1;99;305;66;440;344;11
4;1;32;273;21;404;317;11
3;1;36;255;27;347;298;11
3;1;36;248;25;347;290;11
1;2;15;0;0;5;1;11
1;1;99;309;67;440;360;11
4;2;12;0;0;3;0;11
4;1;32;307;23;404;311;11
3;1;36;279;24;318;234;11
1;1;98;303;70;440;344;11
4;2;12;0;0;3;0;11
1;1;99;414;68;440;289;11
3;1;35;204;24;347;308;11
3;1;36;198;23;347;297;11
3;1;35;275;22;310;227;11
1;1;100;300;66;440;360;11
2;1;38;243;24;438;280;11
1;1;99;413;68;414;315;11
2;1;37;401;27;438;310;11
3;1;36;240;26;347;274;11
1;1;100;329;67;350;428;11
3;1;36;230;24;347;280;11
1;1;100;414;68;440;290;11
1;2;27;0;0;4;1;11
3;2;8;0;0;83;1;11
2;2;26;0;0;7;1;11
1;1;100;436;67;438;303;11
1;1;98;312;73;440;343;11
3;1;35;205;24;347;301;11
4;1;32;298;20;338;258;11
3;1;36;251;26;347;291;11
1;1;98;304;71;440;347;11
4;1;32;293;21;404;281;11
1;1;99;316;70;350;426;11
4;2;12;0;0;3;0;11
1;1;99;302;69;440;343;11
1;1;100;367;66;368;378;11
4;1;31;353;19;404;268;11
2;2;26;0;0;7;0;11
1;1;98;330;65;378;393;11
3;2;10;0;0;3;0;11
1;1;100;347;69;350;412;11
3;1;33;269;22;518;291;11
4;1;32;311;21;404;265;11
1;1;99;410;67;414;301;11
1;1;99;300;68;440;327;11
4;1;31;307;20;404;298;11
1;2;27;0;0;4;1;11
1;1;99;388;70;440;331;11
3;1;35;222;24;347;251;11
1;1;100;298;67;440;360;11
1;1;99;414;68;440;289;11
4;1;32;250;20;404;295;11
3;1;33;281;22;518;292;11
1;1;100;416;70;414;318;11
3;1;36;197;24;347;313;11
2;2;26;0;0;3;3;11
4;1;32;288;21;404;266;11
1;2;25;0;0;24;1;11
1;1;99;296;66;440;340;11
3;1;36;200;23;347;295;11
1;1;96;317;59;395;338;11
4;1;32;310;22;404;293;11
2;1;29;357;23;357;370;10
2;1;36;316;23;356;396;11
2;1;38;323;25;338;392;11
4;1;31;228;19;404;287;11
3;1;35;200;24;347;231;11
4;2;12;0;0;3;0;11
3;2;10;0;0;3;0;11
1;1;99;402;62;432;314;11
4;1;31;286;20;404;291;11
2;2;26;0;0;3;0;11
1;1;100;424;71;440;321;11
1;1;100;333;68;350;429;11
4;1;32;300;23;404;285;11
2;1;37;264;24;356;409;11
4;2;12;0;0;3;1;11
2;1;37;320;24;356;380;11
1;1;99;309;66;440;338;11
1;1;95;324;61;395;342;11
4;2;12;0;0;3;0;11
2;1;38;280;23;353;431;11
1;2;27;0;0;24;1;11
3;2;10;0;0;2;0;11
1;1;99;335;66;350;424;11
3;1;35;242;25;347;226;11
1;1;99;408;73;440;367;11
1;1;100;432;65;432;261;11
1;1;99;416;69;440;288;11
1;1;99;404;72;440;361;11
1;1;80;241;57;265;375;10
2;1;37;309;26;356;396;11
3;2;10;0;0;2;0;11
4;2;12;0;0;3;1;11
2;2;26;0;0;3;0;11
1;1;100;407;63;432;301;11
3;1;35;205;21;347;203;11
1;1;99;408;64;432;309;11
2;1;38;247;25;438;285;11
1;1;98;324;67;346;437;11
2;2;26;0;0;3;0;11
4;1;32;241;19;404;315;11
1;2;27;0;0;4;1;11
1;1;99;341;65;350;421;11
3;1;35;209;23;347;231;11
3;2;10;0;0;83;0;11
1;1;100;407;64;432;306;11
4;1;31;312;22;404;317;11
4;1;31;292;21;408;333;11
3;1;35;214;24;347;238;11
2;1;38;315;25;338;306;11
3;1;35;229;25;347;251;11
3;1;36;195;24;347;300;11
1;1;100;327;67;350;407;11
1;1;80;349;65;388;293;10
4;1;32;269;21;404;332;11
3;1;35;235;25;347;237;11
1;1;99;422;69;440;309;11
1;1;99;361;69;361;405;11
3;1;36;195;23;347;282;11
1;1;100;413;67;440;286;11
3;1;35;215;22;347;239;11
1;1;99;405;62;432;298;11
2;1;38;283;23;353;423;11
1;1;100;418;69;440;302;11
4;1;32;267;22;404;297;11
4;1;32;269;22;404;332;11
2;1;38;300;24;353;416;11
4;1;32;299;22;404;307;11
2;2;26;0;0;7;0;11
3;2;10;0;0;3;1;11
2;1;36;297;23;356;413;11
3;1;35;209;24;347;266;11
4;1;31;367;20;408;231;11
3;1;35;213;24;347;264;11
3;1;35;203;25;347;237;11
3;1;33;309;23;518;317;11
1;1;100;389;63;432;308;11
3;1;35;208;22;347;224;11
1;2;27;0;0;5;0;11
4;1;32;275;22;404;337;11
1;1;99;368;66;372;377;11
2;1;38;299;25;373;306;11
2;2;26;0;0;4;1;11
4;1;31;370;19;404;282;11
1;1;100;328;66;350;420;11
2;1;38;307;25;371;336;11
4;1;31;278;18;408;296;11
1;1;99;403;64;432;298;11
1;2;27;0;0;5;0;11
1;2;27;0;0;4;1;11
3;2;10;0;0;3;0;11
1;1;100;423;70;414;322;11
1;2;27;0;0;5;1;11
1;1;94;260;61;395;326;11
4;1;32;240;20;404;308;11
1;1;99;306;68;346;395;11
4;2;12;0;0;13;1;11
1;1;79;297;64;304;348;10
1;1;99;400;61;432;312;11
4;1;31;298;22;404;321;11
2;2;26;0;0;3;1;11
3;1;35;215;20;347;223;11
2;1;38;284;22;353;430;11
3;1;35;221;23;347;241;11
1;1;100;396;63;403;316;11
3;2;10;0;0;3;0;11
1;1;99;413;64;432;317;11
1;1;81;226;43;247;283;10
1;1;94;279;60;395;318;11
3;2;10;0;0;83;0;11
1;1;93;275;60;395;301;11
4;2;12;0;0;13;1;11
1;2;27;0;0;24;0;11
1;1;100;341;68;361;407;11
1;1;100;383;63;432;310;11
4;1;31;358;18;404;281;11
1;1;100;394;62;395;317;11
1;1;99;340;68;350;403;11
1;1;99;402;64;403;312;11
3;1;35;239;22;347;213;11
2;1;38;284;23;452;279;11
3;1;31;249;18;518;296;11
3;1;35;203;21;347;201;11
1;2;27;0;0;5;0;11
3;2;10;0;0;3;0;11
1;1;99;363;67;368;384;11
3;1;32;440;19;474;309;11
4;1;31;277;18;404;302;11
1;1;99;337;66;346;420;11
4;1;31;204;20;408;379;11
3;1;35;207;22;347;203;11
3;1;35;205;23;347;197;11
2;1;38;313;25;325;331;11
1;1;98;314;66;378;390;11
1;2;27;0;0;5;0;11
2;1;38;316;26;325;324;11
1;1;98;323;69;378;397;11
1;1;99;404;65;408;312;11
3;1;34;319;24;329;234;11
4;1;31;399;21;404;253;11
2;1;39;284;26;452;309;11
2;1;39;285;27;452;306;11
1;2;27;0;0;5;0;11
3;1;35;250;20;347;221;11
3;1;35;315;23;347;219;11
2;1;39;265;25;452;306;11
2;2;26;0;0;3;1;11
1;1;93;248;61;395;337;11
1;1;94;259;61;395;318;11
1;1;99;344;68;350;407;11
1;1;100;351;70;350;409;11
1;1;99;366;66;368;376;11
3;1;33;291;22;448;247;11
1;1;100;399;65;407;309;11
1;1;98;306;64;346;393;11
4;1;31;218;19;408;365;11
4;2;12;0;0;3;1;11
3;1;33;304;23;329;223;11
1;1;79;345;67;343;324;10
1;1;99;312;68;378;404;11
1;2;25;0;0;24;0;11
1;1;98;322;59;378;366;11
3;1;33;300;22;329;215;11
4;1;31;242;19;408;281;11
1;1;99;293;67;346;412;11
1;1;98;305;64;346;392;11
1;1;92;265;63;395;333;11
3;1;34;308;23;329;248;11
3;1;35;236;23;347;201;11
4;1;31;198;18;408;362;11
